deviceId,date,hour,steps_sum,steps_max_5min,sensor_intervals,steps_observed,steps_coverage
sh29,2021-03-23,2021-03-23 15:00:00,19.25,16.25,4,3,0.75
sh29,2021-03-24,2021-03-24 00:00:00,7.0,7.0,8,5,0.625
sh29,2021-03-24,2021-03-24 01:00:00,0.0,0.0,9,4,0.4444444444444444
sh29,2021-03-24,2021-03-24 02:00:00,0.0,0.0,6,5,0.8333333333333334
sh29,2021-03-24,2021-03-24 04:00:00,0.0,0.0,5,4,0.8
sh29,2021-03-24,2021-03-24 05:00:00,0.0,0.0,3,1,0.3333333333333333
sh29,2021-03-24,2021-03-24 06:00:00,,,1,0,0.0
sh29,2021-03-24,2021-03-24 08:00:00,3.142857142857143,3.142857142857143,1,1,1.0
sh29,2021-03-24,2021-03-24 09:00:00,,,2,0,0.0
sh29,2021-03-24,2021-03-24 10:00:00,0.0,0.0,5,5,1.0
sh29,2021-03-24,2021-03-24 11:00:00,0.0,0.0,6,3,0.5
sh29,2021-03-24,2021-03-24 12:00:00,,,2,0,0.0
sh29,2021-03-24,2021-03-24 14:00:00,,,2,0,0.0
sh29,2021-03-24,2021-03-24 23:00:00,4.9,4.9,2,2,1.0
sh29,2021-03-25,2021-03-25 00:00:00,0.0,0.0,11,9,0.8181818181818182
sh29,2021-03-25,2021-03-25 01:00:00,2.5,2.5,8,7,0.875
sh29,2021-03-25,2021-03-25 02:00:00,0.0,0.0,5,5,1.0
sh29,2021-03-25,2021-03-25 03:00:00,0.0,0.0,5,1,0.2
sh29,2021-03-25,2021-03-25 04:00:00,0.0,0.0,3,2,0.6666666666666666
sh29,2021-03-25,2021-03-25 05:00:00,0.0,0.0,5,4,0.8
sh29,2021-03-25,2021-03-25 06:00:00,36.25,36.25,11,5,0.45454545454545453
sh29,2021-03-25,2021-03-25 07:00:00,0.0,0.0,10,2,0.2
sh29,2021-03-25,2021-03-25 08:00:00,0.0,0.0,7,1,0.14285714285714285
sh29,2021-03-25,2021-03-25 09:00:00,0.0,0.0,6,1,0.16666666666666666
sh29,2021-03-25,2021-03-25 10:00:00,0.0,0.0,10,2,0.2
sh29,2021-03-25,2021-03-25 11:00:00,,,6,0,0.0
sh29,2021-03-25,2021-03-25 12:00:00,0.0,0.0,6,1,0.16666666666666666
sh29,2021-03-25,2021-03-25 15:00:00,,,1,0,0.0
sh29,2021-03-26,2021-03-26 00:00:00,,,1,0,0.0
sh29,2021-03-26,2021-03-26 01:00:00,0.0,0.0,4,2,0.5
sh29,2021-03-26,2021-03-26 02:00:00,0.5,0.5,5,2,0.4
sh29,2021-03-26,2021-03-26 03:00:00,0.0,0.0,2,1,0.5
sh29,2021-03-26,2021-03-26 04:00:00,0.0,0.0,6,1,0.16666666666666666
sh29,2021-03-26,2021-03-26 05:00:00,0.0,0.0,7,4,0.5714285714285714
sh29,2021-03-26,2021-03-26 06:00:00,0.0,0.0,4,2,0.5
sh29,2021-03-26,2021-03-26 07:00:00,0.0,0.0,3,3,1.0
sh29,2021-03-26,2021-03-26 10:00:00,31.25,28.25,3,2,0.6666666666666666
sh29,2021-03-26,2021-03-26 11:00:00,0.0,0.0,5,4,0.8
sh29,2021-03-26,2021-03-26 12:00:00,15.0,15.0,7,3,0.42857142857142855
sh29,2021-03-26,2021-03-26 13:00:00,13.0,13.0,10,5,0.5
sh29,2021-03-26,2021-03-26 14:00:00,0.0,0.0,10,1,0.1
sh29,2021-03-26,2021-03-26 15:00:00,3.5,3.5,4,3,0.75
sh29,2021-03-26,2021-03-26 23:00:00,7.8,7.8,4,2,0.5
sh29,2021-03-27,2021-03-27 00:00:00,0.0,0.0,11,5,0.45454545454545453
sh29,2021-03-27,2021-03-27 01:00:00,0.0,0.0,6,1,0.16666666666666666
sh29,2021-03-27,2021-03-27 02:00:00,0.0,0.0,2,2,1.0
sh29,2021-03-27,2021-03-27 03:00:00,,,1,0,0.0
sh29,2021-03-27,2021-03-27 04:00:00,0.0,0.0,3,1,0.3333333333333333
sh29,2021-03-27,2021-03-27 05:00:00,0.0,0.0,2,1,0.5
sh29,2021-03-27,2021-03-27 06:00:00,,,3,0,0.0
sh29,2021-03-27,2021-03-27 07:00:00,,,1,0,0.0
sh29,2021-03-27,2021-03-27 10:00:00,0.0,0.0,3,2,0.6666666666666666
sh29,2021-03-27,2021-03-27 11:00:00,0.0,0.0,2,2,1.0
sh29,2021-03-27,2021-03-27 12:00:00,26.33333333333333,26.33333333333333,1,1,1.0
sh29,2021-03-27,2021-03-27 13:00:00,,,2,0,0.0
sh29,2021-03-27,2021-03-27 14:00:00,0.0,0.0,3,1,0.3333333333333333
sh29,2021-03-27,2021-03-27 15:00:00,0.0,0.0,6,3,0.5
sh29,2021-03-27,2021-03-27 16:00:00,0.0,0.0,12,8,0.6666666666666666
sh29,2021-03-27,2021-03-27 17:00:00,0.0,0.0,5,1,0.2
sh29,2021-03-28,2021-03-28 01:00:00,7.666666666666667,7.666666666666667,4,3,0.75
sh29,2021-03-28,2021-03-28 02:00:00,0.0,0.0,12,2,0.16666666666666666
sh29,2021-03-28,2021-03-28 03:00:00,88.0,88.0,5,3,0.6
sh29,2021-03-28,2021-03-28 04:00:00,5.0,5.0,9,2,0.2222222222222222
sh29,2021-03-28,2021-03-28 05:00:00,,,12,0,0.0
sh29,2021-03-28,2021-03-28 06:00:00,,,12,0,0.0
sh29,2021-03-28,2021-03-28 07:00:00,0.0,0.0,4,2,0.5
sh29,2021-03-28,2021-03-28 08:00:00,,,1,0,0.0
sh29,2021-03-28,2021-03-28 09:00:00,0.0,0.0,4,2,0.5
sh29,2021-03-28,2021-03-28 10:00:00,6.5,6.5,6,5,0.8333333333333334
sh29,2021-03-28,2021-03-28 11:00:00,24.0,24.0,10,8,0.8
sh29,2021-03-28,2021-03-28 12:00:00,0.0,0.0,8,5,0.625
sh29,2021-03-28,2021-03-28 13:00:00,0.0,0.0,2,1,0.5
sh29,2021-03-28,2021-03-28 14:00:00,0.0,0.0,10,6,0.6
sh29,2021-03-28,2021-03-28 15:00:00,,,1,0,0.0
sh29,2021-03-28,2021-03-28 23:00:00,0.0,0.0,4,2,0.5
sh29,2021-03-29,2021-03-29 00:00:00,0.0,0.0,3,1,0.3333333333333333
sh29,2021-03-29,2021-03-29 01:00:00,0.0,0.0,4,3,0.75
sh29,2021-03-29,2021-03-29 02:00:00,0.0,0.0,7,1,0.14285714285714285
sh29,2021-03-29,2021-03-29 03:00:00,0.0,0.0,5,2,0.4
sh29,2021-03-29,2021-03-29 04:00:00,0.0,0.0,10,4,0.4
sh29,2021-03-29,2021-03-29 05:00:00,,,8,0,0.0
sh29,2021-03-29,2021-03-29 06:00:00,0.0,0.0,8,4,0.5
sh29,2021-03-29,2021-03-29 07:00:00,0.0,0.0,4,3,0.75
sh29,2021-03-29,2021-03-29 10:00:00,,,3,0,0.0
sh29,2021-03-29,2021-03-29 11:00:00,0.0,0.0,6,4,0.6666666666666666
sh29,2021-03-29,2021-03-29 12:00:00,5.0,5.0,5,1,0.2
sh29,2021-03-29,2021-03-29 15:00:00,32.36666666666667,26.2,11,6,0.5454545454545454
sh29,2021-03-29,2021-03-29 16:00:00,,,5,0,0.0
sh29,2021-03-29,2021-03-29 23:00:00,0.0,0.0,1,1,1.0
sh29,2021-03-30,2021-03-30 00:00:00,2.5,2.5,10,9,0.9
sh29,2021-03-30,2021-03-30 01:00:00,0.0,0.0,11,6,0.5454545454545454
sh29,2021-03-30,2021-03-30 02:00:00,0.0,0.0,5,5,1.0
sh29,2021-03-30,2021-03-30 03:00:00,0.0,0.0,2,1,0.5
sh29,2021-03-30,2021-03-30 04:00:00,0.0,0.0,2,1,0.5
sh29,2021-03-30,2021-03-30 05:00:00,,,7,0,0.0
sh29,2021-03-30,2021-03-30 06:00:00,0.0,0.0,5,1,0.2
sh29,2021-03-30,2021-03-30 09:00:00,0.0,0.0,1,1,1.0
sh29,2021-03-30,2021-03-30 10:00:00,0.0,0.0,7,4,0.5714285714285714
sh29,2021-03-30,2021-03-30 11:00:00,,,1,0,0.0
sh29,2021-03-30,2021-03-30 12:00:00,0.0,0.0,1,1,1.0
sh29,2021-03-30,2021-03-30 15:00:00,4.0,4.0,1,1,1.0
sh29,2021-03-31,2021-03-31 00:00:00,21.357142857142858,20.857142857142858,6,6,1.0
sh29,2021-03-31,2021-03-31 01:00:00,22.75,18.0,10,4,0.4
sh29,2021-03-31,2021-03-31 02:00:00,0.0,0.0,9,2,0.2222222222222222
sh29,2021-03-31,2021-03-31 03:00:00,,,4,0,0.0
sh29,2021-03-31,2021-03-31 04:00:00,0.0,0.0,8,6,0.75
sh29,2021-03-31,2021-03-31 05:00:00,0.0,0.0,8,3,0.375
sh29,2021-03-31,2021-03-31 06:00:00,0.0,0.0,12,10,0.8333333333333334
sh29,2021-03-31,2021-03-31 07:00:00,0.0,0.0,11,4,0.36363636363636365
sh29,2021-03-31,2021-03-31 08:00:00,0.0,0.0,8,4,0.5
sh29,2021-03-31,2021-03-31 09:00:00,0.3333333333333333,0.3333333333333333,6,2,0.3333333333333333
sh29,2021-03-31,2021-03-31 10:00:00,0.0,0.0,9,3,0.3333333333333333
sh29,2021-03-31,2021-03-31 11:00:00,0.0,0.0,5,4,0.8
sh29,2021-03-31,2021-03-31 13:00:00,0.0,0.0,4,2,0.5
sh29,2021-03-31,2021-03-31 14:00:00,74.75,74.0,3,3,1.0
sh29,2021-03-31,2021-03-31 15:00:00,0.0,0.0,12,6,0.5
sh29,2021-03-31,2021-03-31 16:00:00,0.0,0.0,6,1,0.16666666666666666
sh29,2021-04-01,2021-04-01 00:00:00,0.0,0.0,4,1,0.25
sh29,2021-04-01,2021-04-01 01:00:00,0.0,0.0,6,4,0.6666666666666666
sh29,2021-04-01,2021-04-01 02:00:00,0.0,0.0,8,6,0.75
sh29,2021-04-01,2021-04-01 03:00:00,0.0,0.0,6,3,0.5
sh29,2021-04-01,2021-04-01 04:00:00,0.0,0.0,12,6,0.5
sh29,2021-04-01,2021-04-01 05:00:00,0.0,0.0,9,4,0.4444444444444444
sh29,2021-04-01,2021-04-01 06:00:00,0.0,0.0,8,7,0.875
sh29,2021-04-01,2021-04-01 07:00:00,0.0,0.0,12,9,0.75
sh29,2021-04-01,2021-04-01 08:00:00,0.0,0.0,3,2,0.6666666666666666
sh29,2021-04-01,2021-04-01 09:00:00,0.0,0.0,9,7,0.7777777777777778
sh29,2021-04-01,2021-04-01 10:00:00,0.0,0.0,9,6,0.6666666666666666
sh29,2021-04-01,2021-04-01 11:00:00,0.0,0.0,4,2,0.5
sh29,2021-04-01,2021-04-01 12:00:00,0.0,0.0,2,1,0.5
sh29,2021-04-01,2021-04-01 14:00:00,,,2,0,0.0
sh29,2021-04-01,2021-04-01 15:00:00,,,2,0,0.0
sh29,2021-04-01,2021-04-01 16:00:00,,,1,0,0.0
sh29,2021-04-02,2021-04-02 00:00:00,0.0,0.0,2,1,0.5
sh29,2021-04-02,2021-04-02 01:00:00,20.666666666666668,20.666666666666668,3,3,1.0
sh29,2021-04-02,2021-04-02 02:00:00,0.0,0.0,7,5,0.7142857142857143
sh29,2021-04-02,2021-04-02 03:00:00,0.0,0.0,4,2,0.5
sh29,2021-04-02,2021-04-02 04:00:00,0.0,0.0,2,2,1.0
sh29,2021-04-02,2021-04-02 05:00:00,0.0,0.0,5,4,0.8
sh29,2021-04-02,2021-04-02 06:00:00,0.0,0.0,7,1,0.14285714285714285
sh29,2021-04-02,2021-04-02 07:00:00,0.0,0.0,3,3,1.0
sh29,2021-04-02,2021-04-02 08:00:00,0.0,0.0,1,1,1.0
sh29,2021-04-02,2021-04-02 12:00:00,,,1,0,0.0
sh29,2021-04-02,2021-04-02 13:00:00,6.4,4.2,4,4,1.0
sh29,2021-04-02,2021-04-02 14:00:00,0.0,0.0,2,1,0.5
sh29,2021-04-03,2021-04-03 14:00:00,,,1,0,0.0
sm34,2021-03-06,2021-03-06 15:00:00,,,2,0,0.0
sm34,2021-03-06,2021-03-06 16:00:00,,,5,0,0.0
sm34,2021-03-08,2021-03-08 04:00:00,21.0,21.0,4,2,0.5
sm34,2021-03-08,2021-03-08 05:00:00,,,2,0,0.0
sm34,2021-03-08,2021-03-08 06:00:00,,,2,0,0.0
sm34,2021-03-08,2021-03-08 10:00:00,0.0,0.0,2,1,0.5
sm34,2021-03-08,2021-03-08 11:00:00,,,1,0,0.0
sm34,2021-03-08,2021-03-08 14:00:00,0.0,0.0,1,1,1.0
sm34,2021-03-09,2021-03-09 05:00:00,0.0,0.0,6,2,0.3333333333333333
sm34,2021-03-09,2021-03-09 15:00:00,,,1,0,0.0
sm34,2021-03-09,2021-03-09 16:00:00,,,1,0,0.0
sm34,2021-03-10,2021-03-10 07:00:00,,,1,0,0.0
sm34,2021-03-10,2021-03-10 10:00:00,,,3,0,0.0
sm34,2021-03-10,2021-03-10 16:00:00,,,1,0,0.0
sm34,2021-03-11,2021-03-11 05:00:00,,,5,0,0.0
sm34,2021-03-11,2021-03-11 09:00:00,,,2,0,0.0
sm34,2021-03-11,2021-03-11 11:00:00,,,1,0,0.0
sm34,2021-03-12,2021-03-12 03:00:00,0.0,0.0,2,1,0.5
sm34,2021-03-12,2021-03-12 09:00:00,,,2,0,0.0
sm34,2021-03-13,2021-03-13 06:00:00,,,1,0,0.0
sm34,2021-03-13,2021-03-13 15:00:00,,,2,0,0.0
sm34,2021-03-15,2021-03-15 07:00:00,,,3,0,0.0
sm34,2021-03-15,2021-03-15 14:00:00,0.0,0.0,2,1,0.5
sm34,2021-03-16,2021-03-16 09:00:00,0.0,0.0,5,4,0.8
sm34,2021-03-16,2021-03-16 10:00:00,,,3,0,0.0
sm34,2021-03-16,2021-03-16 11:00:00,0.0,0.0,7,1,0.14285714285714285
sm34,2021-03-16,2021-03-16 12:00:00,,,2,0,0.0
sm34,2021-03-16,2021-03-16 15:00:00,,,1,0,0.0
sm34,2021-03-16,2021-03-16 16:00:00,,,1,0,0.0
sm34,2021-03-17,2021-03-17 02:00:00,,,1,0,0.0
sm34,2021-03-17,2021-03-17 03:00:00,0.0,0.0,2,2,1.0
sm34,2021-03-17,2021-03-17 04:00:00,5.0,5.0,1,1,1.0
sm34,2021-03-17,2021-03-17 06:00:00,,,1,0,0.0
sm34,2021-03-17,2021-03-17 07:00:00,,,1,0,0.0
sm34,2021-03-17,2021-03-17 11:00:00,2.58974358974359,1.6666666666666667,2,2,1.0
sm34,2021-03-18,2021-03-18 06:00:00,,,1,0,0.0
sm34,2021-03-18,2021-03-18 07:00:00,,,3,0,0.0
sm34,2021-03-18,2021-03-18 08:00:00,,,6,0,0.0
sm34,2021-03-18,2021-03-18 11:00:00,,,1,0,0.0
sm34,2021-03-18,2021-03-18 13:00:00,0.0,0.0,2,2,1.0
sm34,2021-03-18,2021-03-18 14:00:00,0.0,0.0,7,2,0.2857142857142857
sm34,2021-03-18,2021-03-18 15:00:00,0.0,0.0,3,1,0.3333333333333333
sm34,2021-03-19,2021-03-19 16:00:00,,,8,0,0.0
sm34,2021-03-19,2021-03-19 17:00:00,,,10,0,0.0
sm34,2021-03-19,2021-03-19 18:00:00,,,10,0,0.0
sm34,2021-03-19,2021-03-19 19:00:00,0.0,0.0,5,1,0.2
sm34,2021-03-19,2021-03-19 20:00:00,,,9,0,0.0
sm34,2021-03-20,2021-03-20 05:00:00,,,1,0,0.0
sm34,2021-03-20,2021-03-20 06:00:00,,,11,0,0.0
sm34,2021-03-20,2021-03-20 07:00:00,,,11,0,0.0
sm34,2021-03-20,2021-03-20 08:00:00,,,2,0,0.0
sm34,2021-03-20,2021-03-20 12:00:00,0.0,0.0,4,3,0.75
sm34,2021-03-20,2021-03-20 13:00:00,0.0,0.0,3,1,0.3333333333333333
sm34,2021-03-20,2021-03-20 14:00:00,0.0,0.0,3,2,0.6666666666666666
sm34,2021-03-20,2021-03-20 15:00:00,0.0,0.0,3,3,1.0
sm34,2021-03-21,2021-03-21 03:00:00,,,2,0,0.0
sm34,2021-03-21,2021-03-21 04:00:00,,,9,0,0.0
sm34,2021-03-23,2021-03-23 09:00:00,,,1,0,0.0
sm34,2021-03-23,2021-03-23 10:00:00,0.0,0.0,1,1,1.0
sm34,2021-03-24,2021-03-24 07:00:00,,,3,0,0.0
sm34,2021-03-25,2021-03-25 03:00:00,0.0,0.0,1,1,1.0
sm34,2021-03-25,2021-03-25 04:00:00,,,3,0,0.0
sm34,2021-03-25,2021-03-25 08:00:00,0.6666666666666666,0.6666666666666666,1,1,1.0
sm34,2021-03-25,2021-03-25 15:00:00,0.0,0.0,2,2,1.0
sm34,2021-03-25,2021-03-25 18:00:00,,,1,0,0.0
sm34,2021-03-26,2021-03-26 07:00:00,0.0,0.0,2,2,1.0
sm34,2021-03-26,2021-03-26 13:00:00,0.0,0.0,2,1,0.5
sm34,2021-03-27,2021-03-27 01:00:00,,,8,0,0.0
sm34,2021-03-27,2021-03-27 02:00:00,,,2,0,0.0
sm34,2021-03-27,2021-03-27 07:00:00,,,1,0,0.0
sm34,2021-03-27,2021-03-27 08:00:00,,,9,0,0.0
sm34,2021-03-27,2021-03-27 10:00:00,5.5,5.5,1,1,1.0
sm34,2021-03-27,2021-03-27 12:00:00,,,1,0,0.0
sm34,2021-03-27,2021-03-27 14:00:00,0.0,0.0,7,6,0.8571428571428571
sm34,2021-03-27,2021-03-27 19:00:00,0.0,0.0,3,1,0.3333333333333333
sm34,2021-03-28,2021-03-28 05:00:00,0.0,0.0,1,1,1.0
sm34,2021-03-28,2021-03-28 06:00:00,0.0,0.0,1,1,1.0
sm34,2021-03-29,2021-03-29 05:00:00,0.0,0.0,5,1,0.2
sm34,2021-03-30,2021-03-30 06:00:00,,,1,0,0.0
sm34,2021-03-30,2021-03-30 09:00:00,,,4,0,0.0
sm34,2021-03-30,2021-03-30 10:00:00,0.0,0.0,2,1,0.5
sm34,2021-03-31,2021-03-31 03:00:00,,,1,0,0.0
sm34,2021-03-31,2021-03-31 05:00:00,0.0,0.0,2,1,0.5
sm34,2021-03-31,2021-03-31 06:00:00,0.0,0.0,3,1,0.3333333333333333
sm34,2021-04-01,2021-04-01 06:00:00,,,1,0,0.0
sm34,2021-04-01,2021-04-01 07:00:00,,,2,0,0.0
sm34,2021-04-01,2021-04-01 08:00:00,,,1,0,0.0
sm34,2021-04-02,2021-04-02 02:00:00,,,1,0,0.0
sm34,2021-04-02,2021-04-02 03:00:00,,,1,0,0.0
sm34,2021-04-02,2021-04-02 05:00:00,,,6,0,0.0
sp33,2021-03-04,2021-03-04 06:00:00,,,1,0,0.0
sp33,2021-03-04,2021-03-04 07:00:00,,,1,0,0.0
sp33,2021-03-04,2021-03-04 08:00:00,,,1,0,0.0
sp33,2021-03-04,2021-03-04 12:00:00,,,1,0,0.0
sp33,2021-03-08,2021-03-08 01:00:00,,,4,0,0.0
sp33,2021-03-08,2021-03-08 02:00:00,,,8,0,0.0
sp33,2021-03-08,2021-03-08 03:00:00,0.0,0.0,8,1,0.125
sp33,2021-03-08,2021-03-08 05:00:00,0.0,0.0,1,1,1.0
sp33,2021-03-08,2021-03-08 08:00:00,0.0,0.0,4,2,0.5
sp33,2021-03-08,2021-03-08 09:00:00,,,1,0,0.0
sp33,2021-03-08,2021-03-08 10:00:00,,,1,0,0.0
sp33,2021-03-08,2021-03-08 14:00:00,,,1,0,0.0
sp33,2021-03-08,2021-03-08 15:00:00,0.0,0.0,8,1,0.125
sp33,2021-03-08,2021-03-08 16:00:00,,,6,0,0.0
sp33,2021-03-09,2021-03-09 03:00:00,,,5,0,0.0
sp33,2021-03-09,2021-03-09 15:00:00,0.0,0.0,2,1,0.5
sp33,2021-03-10,2021-03-10 05:00:00,0.0,0.0,1,1,1.0
sp33,2021-03-10,2021-03-10 07:00:00,,,2,0,0.0
sp33,2021-03-10,2021-03-10 08:00:00,,,4,0,0.0
sp33,2021-03-10,2021-03-10 09:00:00,0.0,0.0,2,1,0.5
sp33,2021-03-10,2021-03-10 10:00:00,,,1,0,0.0
sp33,2021-03-10,2021-03-10 12:00:00,,,4,0,0.0
sp33,2021-03-10,2021-03-10 14:00:00,0.0,0.0,3,1,0.3333333333333333
sp33,2021-03-10,2021-03-10 15:00:00,,,2,0,0.0
sp33,2021-03-11,2021-03-11 02:00:00,,,7,0,0.0
sp33,2021-03-11,2021-03-11 03:00:00,,,7,0,0.0
sp33,2021-03-11,2021-03-11 05:00:00,,,3,0,0.0
sp33,2021-03-11,2021-03-11 06:00:00,,,1,0,0.0
sp33,2021-03-11,2021-03-11 07:00:00,,,1,0,0.0
sp33,2021-03-11,2021-03-11 08:00:00,,,1,0,0.0
sp33,2021-03-11,2021-03-11 09:00:00,0.0,0.0,7,2,0.2857142857142857
sp33,2021-03-11,2021-03-11 10:00:00,0.0,0.0,7,1,0.14285714285714285
sp33,2021-03-11,2021-03-11 11:00:00,,,3,0,0.0
sp33,2021-03-11,2021-03-11 12:00:00,,,6,0,0.0
sp33,2021-03-11,2021-03-11 13:00:00,0.0,0.0,5,1,0.2
sp33,2021-03-11,2021-03-11 14:00:00,,,2,0,0.0
sp33,2021-03-12,2021-03-12 05:00:00,0.0,0.0,6,2,0.3333333333333333
sp33,2021-03-12,2021-03-12 06:00:00,0.0,0.0,11,6,0.5454545454545454
sp33,2021-03-12,2021-03-12 07:00:00,0.0,0.0,10,1,0.1
sp33,2021-03-12,2021-03-12 08:00:00,,,2,0,0.0
sp33,2021-03-12,2021-03-12 13:00:00,,,1,0,0.0
sp33,2021-03-12,2021-03-12 14:00:00,0.0,0.0,4,2,0.5
sp33,2021-03-12,2021-03-12 15:00:00,0.0,0.0,2,1,0.5
sp33,2021-03-13,2021-03-13 03:00:00,0.0,0.0,1,1,1.0
sp33,2021-03-13,2021-03-13 04:00:00,,,1,0,0.0
sp33,2021-03-13,2021-03-13 07:00:00,,,3,0,0.0
sp33,2021-03-13,2021-03-13 08:00:00,,,2,0,0.0
sp33,2021-03-13,2021-03-13 11:00:00,0.0,0.0,2,1,0.5
sp33,2021-03-13,2021-03-13 12:00:00,,,1,0,0.0
sp33,2021-03-13,2021-03-13 18:00:00,0.0,0.0,4,2,0.5
sp33,2021-03-13,2021-03-13 19:00:00,0.0,0.0,3,1,0.3333333333333333
sp33,2021-03-13,2021-03-13 20:00:00,,,1,0,0.0
sp33,2021-03-14,2021-03-14 04:00:00,0.0,0.0,2,1,0.5
sp33,2021-03-14,2021-03-14 06:00:00,,,1,0,0.0
sp33,2021-03-14,2021-03-14 07:00:00,0.0,0.0,3,1,0.3333333333333333
sp33,2021-03-14,2021-03-14 08:00:00,,,4,0,0.0
sp33,2021-03-14,2021-03-14 13:00:00,,,1,0,0.0
sp33,2021-03-14,2021-03-14 15:00:00,0.0,0.0,2,1,0.5
sp33,2021-03-15,2021-03-15 03:00:00,5.0,5.0,1,1,1.0
sp33,2021-03-15,2021-03-15 04:00:00,0.0,0.0,5,3,0.6
sp33,2021-03-15,2021-03-15 05:00:00,,,1,0,0.0
sp33,2021-03-15,2021-03-15 06:00:00,0.0,0.0,2,2,1.0
sp33,2021-03-15,2021-03-15 12:00:00,,,1,0,0.0
sp33,2021-03-15,2021-03-15 15:00:00,0.0,0.0,3,1,0.3333333333333333
sp33,2021-03-15,2021-03-15 17:00:00,,,8,0,0.0
sp33,2021-03-17,2021-03-17 01:00:00,,,1,0,0.0
sp33,2021-03-17,2021-03-17 04:00:00,0.0,0.0,4,2,0.5
sp33,2021-03-17,2021-03-17 05:00:00,,,1,0,0.0
sp33,2021-03-17,2021-03-17 07:00:00,,,4,0,0.0
sp33,2021-03-17,2021-03-17 08:00:00,0.0,0.0,1,1,1.0
sp33,2021-03-17,2021-03-17 15:00:00,,,4,0,0.0
sp33,2021-03-18,2021-03-18 05:00:00,,,1,0,0.0
sp33,2021-03-18,2021-03-18 08:00:00,0.0,0.0,2,1,0.5
sp33,2021-03-18,2021-03-18 09:00:00,,,4,0,0.0
sp33,2021-03-18,2021-03-18 10:00:00,,,1,0,0.0
sp33,2021-03-18,2021-03-18 11:00:00,,,1,0,0.0
sp33,2021-03-18,2021-03-18 13:00:00,0.0,0.0,1,1,1.0
sp33,2021-03-18,2021-03-18 15:00:00,,,1,0,0.0
sp33,2021-03-18,2021-03-18 16:00:00,0.0,0.0,2,1,0.5
sp33,2021-03-19,2021-03-19 01:00:00,,,1,0,0.0
sp33,2021-03-19,2021-03-19 02:00:00,,,1,0,0.0
sp33,2021-03-19,2021-03-19 03:00:00,,,2,0,0.0
sp33,2021-03-19,2021-03-19 04:00:00,,,6,0,0.0
sp33,2021-03-19,2021-03-19 05:00:00,0.0,0.0,1,1,1.0
sp33,2021-03-19,2021-03-19 07:00:00,0.0,0.0,3,2,0.6666666666666666
sp33,2021-03-19,2021-03-19 08:00:00,0.0,0.0,3,1,0.3333333333333333
sp33,2021-03-19,2021-03-19 11:00:00,,,1,0,0.0
sp33,2021-03-19,2021-03-19 13:00:00,0.0,0.0,3,2,0.6666666666666666
sp33,2021-03-19,2021-03-19 14:00:00,,,3,0,0.0
sp33,2021-03-20,2021-03-20 07:00:00,,,2,0,0.0
sp33,2021-03-20,2021-03-20 08:00:00,,,6,0,0.0
sp33,2021-03-20,2021-03-20 09:00:00,,,7,0,0.0
sp33,2021-03-20,2021-03-20 10:00:00,11.0,11.0,1,1,1.0
sp33,2021-03-20,2021-03-20 11:00:00,0.0,0.0,2,2,1.0
sp33,2021-03-20,2021-03-20 12:00:00,0.0,0.0,5,2,0.4
sp33,2021-03-20,2021-03-20 13:00:00,0.0,0.0,7,5,0.7142857142857143
sp33,2021-03-20,2021-03-20 14:00:00,0.0,0.0,6,3,0.5
sp33,2021-03-20,2021-03-20 15:00:00,0.0,0.0,3,2,0.6666666666666666
sp33,2021-03-20,2021-03-20 16:00:00,,,5,0,0.0
sp33,2021-03-21,2021-03-21 03:00:00,,,2,0,0.0
sp33,2021-03-21,2021-03-21 04:00:00,0.0,0.0,4,1,0.25
sp33,2021-03-21,2021-03-21 07:00:00,0.0,0.0,6,1,0.16666666666666666
sp33,2021-03-21,2021-03-21 12:00:00,0.0,0.0,6,1,0.16666666666666666
sp33,2021-03-21,2021-03-21 14:00:00,,,1,0,0.0
sp33,2021-03-21,2021-03-21 15:00:00,,,5,0,0.0
sp33,2021-03-21,2021-03-21 16:00:00,,,1,0,0.0
sp33,2021-03-21,2021-03-21 17:00:00,,,1,0,0.0
sp33,2021-03-22,2021-03-22 03:00:00,,,5,0,0.0
sp33,2021-03-22,2021-03-22 06:00:00,,,2,0,0.0
sp33,2021-03-22,2021-03-22 07:00:00,,,3,0,0.0
sp33,2021-03-22,2021-03-22 08:00:00,,,1,0,0.0
sp33,2021-03-23,2021-03-23 02:00:00,,,1,0,0.0
sp33,2021-03-23,2021-03-23 05:00:00,,,1,0,0.0
sp33,2021-03-23,2021-03-23 07:00:00,,,4,0,0.0
sp33,2021-03-23,2021-03-23 09:00:00,0.0,0.0,4,1,0.25
sp33,2021-03-23,2021-03-23 10:00:00,,,1,0,0.0
sp33,2021-03-23,2021-03-23 11:00:00,,,3,0,0.0
sp33,2021-03-23,2021-03-23 14:00:00,3.333333333333333,3.333333333333333,4,3,0.75
sp33,2021-03-23,2021-03-23 15:00:00,,,2,0,0.0
sp33,2021-03-23,2021-03-23 16:00:00,,,2,0,0.0
sp33,2021-03-24,2021-03-24 03:00:00,,,4,0,0.0
sp33,2021-03-24,2021-03-24 04:00:00,,,2,0,0.0
sp33,2021-03-24,2021-03-24 06:00:00,0.0,0.0,2,1,0.5
sp33,2021-03-24,2021-03-24 15:00:00,0.0,0.0,4,2,0.5
sp33,2021-03-25,2021-03-25 07:00:00,,,1,0,0.0
sp33,2021-03-25,2021-03-25 08:00:00,,,1,0,0.0
